contexto,ordem,municipio,portal_oficial,url_informada,url_avaliada,status_validacao_browser,titulo,nota,praticas,aceitaveis,nao_aceitaveis,verificar_manual,json,pdf,erro
mt,98,,,https://www.diamantino.mt.gov.br/,https://www.diamantino.mt.gov.br/,,Página Principal - Prefeitura de Diamantino,6.7,35,274,97,28,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.diamantino.mt.gov.br_098.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.diamantino.mt.gov.br_098.pdf,
mt,100,,,https://www.domaquino.mt.gov.br/,https://www.domaquino.mt.gov.br/,,Prefeitura Municipal de Dom Aquino,6.0,36,211,59,11,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.domaquino.mt.gov.br_100.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.domaquino.mt.gov.br_100.pdf,
mt,103,,,https://www.feliznatal.mt.leg.br/,https://www.feliznatal.mt.leg.br/,,Home — Câmara Municipal de Feliz Natal,7.2,35,246,70,28,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.feliznatal.mt.leg.br_103.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.feliznatal.mt.leg.br_103.pdf,
mt,104,,,https://figueiropolisdoeste.mt.gov.br/,https://figueiropolisdoeste.mt.gov.br/,,Prefeitura Municipal de Figueirópolis d' Oeste-MT,5.6,36,224,302,36,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_figueiropolisdoeste.mt.gov.br_104.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_figueiropolisdoeste.mt.gov.br_104.pdf,
mt,105,,,https://figueiropolisdoeste.mt.leg.br/,https://figueiropolisdoeste.mt.leg.br/,,Access denied | figueiropolisdoeste.mt.leg.br used Cloudflare to restrict access | figueiropolisdoeste.mt.leg.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_figueiropolisdoeste.mt.leg.br_105.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_figueiropolisdoeste.mt.leg.br_105.pdf,
mt,102,,,https://www.feliznatal.mt.gov.br/home,https://www.feliznatal.mt.gov.br/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuZmVsaXpuYXRhbC5tdC5nb3YuYnIvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:19:42.825Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize"
mt,106,,,https://www.gauchadonorte.mt.gov.br/,https://www.gauchadonorte.mt.gov.br/,,Prefeitura Municipal de Gaúcha do Norte MT,6.8,35,310,174,33,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gauchadonorte.mt.gov.br_106.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gauchadonorte.mt.gov.br_106.pdf,
mt,107,,,https://www.gauchadonorte.mt.leg.br/,https://www.gauchadonorte.mt.leg.br/,,Câmara de Vereadores de Gaúcha do Norte,7.2,36,184,143,25,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gauchadonorte.mt.leg.br_107.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gauchadonorte.mt.leg.br_107.pdf,
mt,108,,,https://www.generalcarneiro.mt.gov.br/,https://www.generalcarneiro.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuZ2VuZXJhbGNhcm5laXJvLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T21:19:59.057Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_s"
mt,110,,,https://www.gloriadoeste.mt.gov.br/,https://www.gloriadoeste.mt.gov.br/,,Access denied | www.gloriadoeste.mt.gov.br used Cloudflare to restrict access | www.gloriadoeste.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gloriadoeste.mt.gov.br_110.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gloriadoeste.mt.gov.br_110.pdf,
mt,111,,,https://www.gloriadoeste.mt.leg.br/,https://www.gloriadoeste.mt.leg.br/,,Access denied | www.gloriadoeste.mt.leg.br used Cloudflare to restrict access | www.gloriadoeste.mt.leg.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gloriadoeste.mt.leg.br_111.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.gloriadoeste.mt.leg.br_111.pdf,
mt,101,,,https://domaquino.oxy.elotech.com.br/portaltransparencia/3/,https://domaquino.oxy.elotech.com.br/portaltransparencia/3/,,,,,,,,,,Avaliação excedeu 120s.
mt,113,,,https://camaraguarantadonorte.mt.gov.br,https://camaraguarantadonorte.mt.gov.br,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9jYW1hcmFndWFyYW50YWRvbm9ydGUubXQuZ292LmJy"",""timestamp"":""2026-09-21T21:21:27.208Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit"
mt,109,,,http://www.camarageneralcarneiro.mt.gov.br/,http://www.camarageneralcarneiro.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,114,,,https://guiratinga.mt.gov.br/,https://guiratinga.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9ndWlyYXRpbmdhLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T21:21:58.173Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/ac"
mt,115,,,https://www.guiratinga.mt.leg.br/,https://www.guiratinga.mt.leg.br/,,Página Inicial — Câmara Municipal,7.1,40,637,66,11,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.guiratinga.mt.leg.br_115.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.guiratinga.mt.leg.br_115.pdf,
mt,112,,,https://www.guarantadonorte.mt.gov.br/,https://www.guarantadonorte.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,116,,,https://www.indiavai.mt.gov.br/,https://www.indiavai.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuaW5kaWF2YWkubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:22:29.256Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E"
mt,119,,,https://www.ipirangadonorte.mt.leg.br/,https://www.ipirangadonorte.mt.leg.br/,,Câmara Municipal de Ipiranga do Norte/MT — Câmara Municipal de Ipiranga do Norte,6.2,41,326,85,15,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ipirangadonorte.mt.leg.br_119.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.ipirangadonorte.mt.leg.br_119.pdf,
mt,118,,,https://www.ipirangadonorte.mt.gov.br,https://www.ipirangadonorte.mt.gov.br,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuaXBpcmFuZ2Fkb25vcnRlLm10Lmdvdi5icg%3D%3D"",""timestamp"":""2026-09-21T21:22:40.865Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize"
mt,121,,,https://www.camaraitanhanga.mt.gov.br/,https://www.camaraitanhanga.mt.gov.br/,,Página Inicial - Câmara Municipal de Itanhangá - MT,7.9,37,290,63,77,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitanhanga.mt.gov.br_121.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitanhanga.mt.gov.br_121.pdf,
mt,122,,,https://www.itauba.mt.gov.br/,https://www.itauba.mt.gov.br/,,Página Inicial - Prefeitura de Itaúba - MT,7.6,39,371,32,68,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itauba.mt.gov.br_122.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itauba.mt.gov.br_122.pdf,
mt,123,,,https://www.camaraitauba.mt.gov.br/,https://www.camaraitauba.mt.gov.br/,,Página Inicial - Câmara Municipal de Itaúba - MT,8.1,37,361,66,40,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitauba.mt.gov.br_123.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaraitauba.mt.gov.br_123.pdf,
mt,124,,,https://www.itiquira.mt.gov.br/,https://www.itiquira.mt.gov.br/,,Prefeitura de Itiquira - MT,6.3,37,266,44,17,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.gov.br_124.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.gov.br_124.pdf,
mt,117,,,https://indiavai.mt.leg.br/,https://indiavai.mt.leg.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,125,,,https://www.itiquira.mt.leg.br/,https://www.itiquira.mt.leg.br/,,Câmara Municipal de Itiquira | Poder Legislativo,6.1,38,228,136,17,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.leg.br_125.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.itiquira.mt.leg.br_125.pdf,
mt,126,,,https://www.jaciara.mt.gov.br/,https://www.jaciara.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuamFjaWFyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:24:31.081Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,127,,,https://www.camarajaciara.mt.gov.br/,https://www.camarajaciara.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhamFjaWFyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:24:34.028Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E"
mt,120,,,https://www.itanhanga.mt.gov.br/#/home,https://www.itanhanga.mt.gov.br/#/home,,,,,,,,,,Avaliação excedeu 120s.
mt,128,,,https://jangada.mt.gov.br/,https://jangada.mt.gov.br/,,Página Inicial - Prefeitura de Jangada - MT,8.6,38,558,36,67,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_jangada.mt.gov.br_128.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_jangada.mt.gov.br_128.pdf,
mt,129,,,https://jangada.mt.leg.br/,https://jangada.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9qYW5nYWRhLm10LmxlZy5ici8%3D"",""timestamp"":""2026-09-21T21:24:51.763Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessa"
mt,132,,,https://cindvale.com.br,https://cindvale.com.br,,Access denied | cindvale.com.br used Cloudflare to restrict access | cindvale.com.br | Cloudflare,8.7,16,30,27,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_cindvale.com.br_132.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_cindvale.com.br_132.pdf,
mt,130,,,https://www.jauru.mt.gov.br/,https://www.jauru.mt.gov.br/,,:: Prefeitura Municipal de Jauru - www.Jauru.mt.gov.br,5.7,35,396,87,41,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.jauru.mt.gov.br_130.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.jauru.mt.gov.br_130.pdf,
mt,131,,,https://www.camarajauru.mt.gov.br/,https://www.camarajauru.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhamF1cnUubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T21:25:06.571Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit"
mt,135,,,https://www.juara.mt.leg.br/,https://www.juara.mt.leg.br/,,Poder Legislativo — PODER LEGISLATIVO,6.6,37,214,109,8,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juara.mt.leg.br_135.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juara.mt.leg.br_135.pdf,
mt,136,,,https://www.juruena.mt.gov.br/,https://www.juruena.mt.gov.br/,,Access denied | www.juruena.mt.gov.br used Cloudflare to restrict access | www.juruena.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juruena.mt.gov.br_136.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juruena.mt.gov.br_136.pdf,
mt,133,,,https://www.cisva.com.br/#/home,https://www.cisva.com.br/#/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2lzdmEuY29tLmJyLyMvaG9tZQ%3D%3D"",""timestamp"":""2026-09-21T21:25:32.715Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_E"
mt,134,,,https://juara.mt.gov.br/#/home,https://juara.mt.gov.br/#/home,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly9qdWFyYS5tdC5nb3YuYnIvIy9ob21l"",""timestamp"":""2026-09-21T21:25:35.447Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,137,,,https://www.juruena.mt.leg.br/,https://www.juruena.mt.leg.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuanVydWVuYS5tdC5sZWcuYnIv"",""timestamp"":""2026-09-21T21:25:52.615Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,139,,,https://www.juscimeira.mt.gov.br/,https://www.juscimeira.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cuanVzY2ltZWlyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:26:06.524Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/"
mt,141,,,https://www.cidesavaledojuruena.com.br/,https://www.cidesavaledojuruena.com.br/,,Consórcio intermunicipal Cidesa,7.3,35,146,66,29,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cidesavaledojuruena.com.br_141.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.cidesavaledojuruena.com.br_141.pdf,
mt,142,,,https://www.consorciocisvj.com.br/home,https://www.consorciocisvj.com.br/home,,CISVJ,7.4,28,128,44,39,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.consorciocisvj.com.br_142.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.consorciocisvj.com.br_142.pdf,
mt,143,,,https://www.juina.mt.gov.br/,https://www.juina.mt.gov.br/,,Prefeitura de Juína,6.2,33,210,141,24,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.gov.br_143.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.gov.br_143.pdf,
mt,144,,,https://www.juina.mt.leg.br/,https://www.juina.mt.leg.br/,,página inicial — Município de Juína,6.7,42,270,64,10,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.leg.br_144.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.juina.mt.leg.br_144.pdf,
mt,145,,,https://lambaridoeste.mt.gov.br,https://lambaridoeste.mt.gov.br,,Access denied | lambaridoeste.mt.gov.br used Cloudflare to restrict access | lambaridoeste.mt.gov.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_lambaridoeste.mt.gov.br_145.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_lambaridoeste.mt.gov.br_145.pdf,
mt,146,,,https://lambaridoeste.mt.leg.br/,https://lambaridoeste.mt.leg.br/,,Access denied | lambaridoeste.mt.leg.br used Cloudflare to restrict access | lambaridoeste.mt.leg.br | Cloudflare,8.7,17,30,28,3,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_lambaridoeste.mt.leg.br_146.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_lambaridoeste.mt.leg.br_146.pdf,
mt,147,,,https://www.lucasdorioverde.mt.gov.br/site/,https://www.lucasdorioverde.mt.gov.br/site/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubHVjYXNkb3Jpb3ZlcmRlLm10Lmdvdi5ici9zaXRlLw%3D%3D"",""timestamp"":""2026-09-21T21:27:26.816Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov"
mt,138,,,https://www.cidesasul.com.br/,https://www.cidesasul.com.br/,,,,,,,,,,Avaliação excedeu 120s.
mt,148,,,https://www.camaralucasdorioverde.mt.gov.br/,https://www.camaralucasdorioverde.mt.gov.br/,,Página Inicial - Câmara Municipal de Lucas do Rio Verde - MT,7.8,39,402,51,27,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaralucasdorioverde.mt.gov.br_148.json,/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/17-04-38/accessmonitor_www.camaralucasdorioverde.mt.gov.br_148.pdf,
mt,149,,,https://www.luciara.mt.gov.br/,https://www.luciara.mt.gov.br/,,,,,,,,,,"API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cubHVjaWFyYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T21:27:46.069Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/aces"
mt,140,,,https://www.camarajuscimeira.mt.gov.br/,https://www.camarajuscimeira.mt.gov.br/,,,,,,,,,,Avaliação excedeu 120s.
